build_id,timestamp,project_name,repo_size_mb,num_files,num_dependencies,test_count,cpu_cores,memory_gb,status,build_duration_sec,cost_usd
750,2026-03-15 03:45:32.172938,web-app,571,14870,303,337,4,4,SUCCESS,19423,1.2603368888888888
751,2025-11-15 03:45:32.172940,microservice-a,4928,6752,468,228,8,4,SUCCESS,9863,1.1660257777777778
752,2026-01-27 03:45:32.172942,microservice-a,2370,6516,320,118,16,4,FAILURE,4921,1.1066782222222222
753,2026-03-06 03:45:32.172943,web-app,985,3270,87,288,4,16,SUCCESS,4870,0.4848355555555556
754,2026-01-23 03:45:32.172945,api-gateway,2280,3935,26,183,2,32,SUCCESS,4862,0.5791182222222222
755,2025-11-05 03:45:32.172947,mobile-app,4090,8117,156,337,2,32,SUCCESS,5047,0.6011537777777777
756,2026-01-20 03:45:32.172948,web-app,4633,2251,183,273,8,8,SUCCESS,4946,0.641880888888889
757,2025-10-24 03:45:32.172950,microservice-a,4991,9529,102,324,16,32,SUCCESS,901,0.27550577777777774
758,2025-11-26 03:45:32.172952,microservice-a,3747,14172,669,483,8,16,SUCCESS,2772,0.423808
759,2026-01-30 03:45:32.172953,web-app,2887,12027,439,120,16,16,SUCCESS,1480,0.3841422222222222
760,2025-10-18 03:45:32.172955,api-gateway,4133,7005,92,196,16,16,SUCCESS,1374,0.3566293333333333
761,2025-12-23 03:45:32.172957,api-gateway,2511,2934,256,278,8,8,SUCCESS,4941,0.641232
762,2025-10-27 03:45:32.172959,microservice-a,3293,12552,65,432,4,4,SUCCESS,19494,1.264944
763,2026-01-11 03:45:32.172960,microservice-a,3409,9290,637,238,8,32,SUCCESS,1384,0.27556977777777775
764,2026-01-02 03:45:32.172962,api-gateway,735,2667,281,165,8,16,SUCCESS,2493,0.381152
765,2025-09-20 03:45:32.172964,mobile-app,2210,1407,195,482,2,16,FAILURE,9692,0.706439111111111
766,2025-12-05 03:45:32.172965,web-app,4038,14952,185,198,2,4,SUCCESS,38720,1.4799644444444446
767,2025-10-03 03:45:32.172967,microservice-a,4116,8948,676,281,8,16,SUCCESS,2601,0.397664
768,2026-02-08 03:45:32.172969,microservice-a,1617,2760,389,384,8,32,SUCCESS,1332,0.265216
769,2026-01-27 03:45:32.172970,api-gateway,88,10503,73,11,2,8,FAILURE,19313,0.9613582222222222
770,2025-12-10 03:45:32.172973,web-app,2594,10201,709,255,16,16,SUCCESS,1488,0.38621866666666665
771,2025-12-26 03:45:32.172975,api-gateway,4925,3830,438,219,8,32,SUCCESS,1382,0.27517155555555556
772,2026-02-16 03:45:32.172976,web-app,1306,10338,775,410,4,16,SUCCESS,4960,0.49379555555555554
773,2025-12-29 03:45:32.172978,web-app,3040,6307,526,295,4,4,SUCCESS,19335,1.2546266666666668
774,2025-12-17 03:45:32.172980,web-app,2246,3262,360,368,4,16,FAILURE,4873,0.4851342222222222
775,2025-09-20 03:45:32.172981,microservice-a,3518,1240,146,22,8,16,FAILURE,2464,0.3767182222222222
776,2026-01-25 03:45:32.172983,mobile-app,2758,14277,428,105,16,8,SUCCESS,2710,0.6407644444444444
777,2025-10-03 03:45:32.172985,api-gateway,351,8558,386,230,16,4,SUCCESS,4989,1.1219706666666667
778,2025-12-29 03:45:32.172987,mobile-app,696,10137,290,247,2,4,SUCCESS,38526,1.4725493333333333
779,2026-02-16 03:45:32.172988,api-gateway,4808,1808,663,103,8,8,SUCCESS,4989,0.6474613333333333
780,2025-12-02 03:45:32.172990,web-app,1809,3730,624,347,16,16,SUCCESS,1290,0.33482666666666666
781,2026-01-26 03:45:32.172992,microservice-a,4401,3311,398,278,8,32,SUCCESS,1310,0.26083555555555554
782,2025-12-27 03:45:32.172993,mobile-app,647,10585,92,180,2,4,SUCCESS,38559,1.4738106666666666
783,2025-11-05 03:45:32.172995,microservice-a,711,12024,267,478,2,4,FAILURE,38576,1.4744604444444445
784,2026-02-17 03:45:32.172997,api-gateway,4380,12121,62,103,2,16,FAILURE,9892,0.7210168888888888
785,2025-11-06 03:45:32.172998,microservice-a,1418,6638,396,158,4,16,SUCCESS,4918,0.4896142222222222
786,2025-10-31 03:45:32.173000,microservice-a,2631,9802,60,121,8,4,FAILURE,9851,1.1646071111111111
787,2025-10-24 03:45:32.173002,mobile-app,3918,575,189,64,2,16,SUCCESS,9705,0.7073866666666666
788,2026-01-03 03:45:32.173003,web-app,3587,7784,231,346,8,32,SUCCESS,1454,0.2895075555555556
789,2026-03-01 03:45:32.173005,microservice-a,4915,9268,512,433,4,4,SUCCESS,19489,1.2646195555555555
790,2025-12-24 03:45:32.173007,web-app,4358,1307,699,476,4,32,SUCCESS,2486,0.36240355555555553
791,2026-01-08 03:45:32.173008,api-gateway,4608,13431,58,125,2,32,SUCCESS,5062,0.6029404444444444
792,2026-02-12 03:45:32.173010,microservice-a,332,2060,388,152,2,16,SUCCESS,9677,0.7053457777777777
793,2026-03-12 03:45:32.173012,mobile-app,3728,657,776,210,16,32,FAILURE,750,0.22933333333333333
794,2026-01-24 03:45:32.173013,api-gateway,1536,13405,170,189,8,16,SUCCESS,2680,0.40974222222222223
795,2025-11-12 03:45:32.173015,api-gateway,4132,13993,130,211,2,8,SUCCESS,19558,0.9735537777777777
796,2026-02-03 03:45:32.173017,mobile-app,4233,982,499,373,16,16,FAILURE,1287,0.334048
797,2025-11-23 03:45:32.173018,microservice-a,510,10486,455,488,8,32,SUCCESS,1431,0.284928
798,2025-11-27 03:45:32.173020,microservice-a,2375,4861,66,62,2,8,SUCCESS,19296,0.960512
799,2025-10-18 03:45:32.173022,api-gateway,3804,10959,594,480,16,16,SUCCESS,1449,0.37609600000000004
800,2025-12-28 03:45:32.173023,microservice-a,2518,5967,756,393,16,32,FAILURE,763,0.23330844444444443
801,2025-12-13 03:45:32.173025,web-app,1774,7063,385,189,8,4,FAILURE,9778,1.1559768888888888
802,2025-11-20 03:45:32.173042,mobile-app,1426,13251,88,423,16,4,FAILURE,5045,1.1345644444444443
803,2025-10-25 03:45:32.173047,web-app,2793,12969,318,426,8,16,SUCCESS,2691,0.411424
804,2026-03-10 03:45:32.173050,microservice-a,564,7266,315,322,8,16,FAILURE,2593,0.3964408888888889
805,2025-11-06 03:45:32.173052,api-gateway,752,13082,222,317,8,4,SUCCESS,9785,1.1568044444444443
806,2025-12-04 03:45:32.173054,mobile-app,1703,8029,80,146,4,32,SUCCESS,2562,0.37348266666666663
807,2025-11-06 03:45:32.173056,microservice-a,2116,5447,333,191,16,32,SUCCESS,697,0.21312711111111113
808,2026-02-21 03:45:32.173058,microservice-a,72,7369,180,376,8,32,SUCCESS,1303,0.25944177777777777
809,2025-12-12 03:45:32.173059,api-gateway,2510,9902,350,10,2,16,FAILURE,9831,0.7165706666666666
810,2025-10-14 03:45:32.173061,api-gateway,1354,11780,547,53,4,8,FAILURE,9827,0.7512195555555555
811,2025-12-15 03:45:32.173063,web-app,3350,8225,357,236,4,8,SUCCESS,9854,0.7532835555555555
812,2025-10-09 03:45:32.173065,mobile-app,411,13627,625,340,16,8,SUCCESS,2610,0.61712
813,2025-09-21 03:45:32.173066,mobile-app,3777,2554,323,107,8,8,SUCCESS,4973,0.6453848888888889
814,2026-01-16 03:45:32.173068,api-gateway,1334,4594,522,217,16,8,FAILURE,2531,0.5984408888888888
815,2025-11-16 03:45:32.173070,web-app,564,2046,669,274,4,16,SUCCESS,4837,0.4815502222222222
816,2026-01-26 03:45:32.173071,mobile-app,498,13102,357,297,8,16,SUCCESS,2648,0.40484977777777775
817,2025-10-22 03:45:32.173073,api-gateway,1905,13091,569,280,2,8,SUCCESS,19435,0.9674311111111111
818,2026-02-25 03:45:32.173075,microservice-a,3612,2908,658,149,8,16,SUCCESS,2498,0.38191644444444445
819,2026-03-13 03:45:32.173076,mobile-app,2570,6742,294,490,4,16,SUCCESS,4992,0.49698133333333333
820,2025-12-16 03:45:32.173078,web-app,3131,3925,183,246,2,8,FAILURE,19375,0.9644444444444444
821,2025-09-29 03:45:32.173080,web-app,1478,3636,462,471,8,32,SUCCESS,1281,0.2550613333333333
822,2026-01-16 03:45:32.173081,web-app,4017,14102,338,450,2,16,SUCCESS,9963,0.726192
823,2026-02-24 03:45:32.173083,microservice-a,972,6168,608,401,2,32,SUCCESS,4974,0.5924586666666666
824,2025-10-20 03:45:32.173085,mobile-app,3187,3902,523,81,4,16,SUCCESS,4929,0.49070933333333333
825,2026-01-07 03:45:32.173086,mobile-app,2209,12469,705,164,2,16,FAILURE,9833,0.7167164444444444
826,2026-03-17 03:45:32.173088,microservice-a,2597,4799,406,199,16,8,SUCCESS,2565,0.60648
827,2025-11-05 03:45:32.173090,mobile-app,3029,2070,622,277,4,16,SUCCESS,4939,0.49170488888888886
828,2026-03-06 03:45:32.173092,microservice-a,2331,5906,769,330,16,4,SUCCESS,4994,1.123095111111111
829,2025-12-18 03:45:32.173093,microservice-a,2699,6242,795,116,2,4,FAILURE,38618,1.4760657777777777
830,2026-01-31 03:45:32.173095,microservice-a,363,12114,710,241,16,8,SUCCESS,2587,0.6116817777777778
831,2026-02-12 03:45:32.173097,web-app,2663,2919,513,51,8,32,SUCCESS,1269,0.252672
832,2025-09-22 03:45:32.173098,mobile-app,3133,9194,509,199,2,32,SUCCESS,5071,0.6040124444444444
833,2025-12-30 03:45:32.173100,microservice-a,2306,464,740,380,8,32,SUCCESS,1347,0.26820266666666664
834,2026-02-01 03:45:32.173102,mobile-app,1087,4358,92,148,16,4,SUCCESS,4939,1.1107262222222223
835,2025-10-14 03:45:32.173104,web-app,3539,3219,528,112,8,32,SUCCESS,1337,0.26621155555555553
836,2026-01-04 03:45:32.173105,microservice-a,2684,10850,409,180,2,32,SUCCESS,5047,0.6011537777777777
837,2026-02-20 03:45:32.173107,api-gateway,4033,1963,638,360,8,8,SUCCESS,4885,0.6339644444444444
838,2026-01-30 03:45:32.173109,web-app,1828,215,314,282,16,32,FAILURE,685,0.20945777777777777
839,2025-11-17 03:45:32.173110,api-gateway,3945,7184,388,490,16,4,FAILURE,5045,1.1345644444444443
840,2026-01-21 03:45:32.173112,mobile-app,1174,8116,713,425,16,4,SUCCESS,4924,1.1073528888888888
841,2025-12-14 03:45:32.173114,mobile-app,747,2484,568,230,2,4,FAILURE,38516,1.472167111111111
842,2025-12-01 03:45:32.173115,web-app,2229,13268,668,222,16,8,SUCCESS,2665,0.6301244444444445
843,2026-01-14 03:45:32.173117,mobile-app,1454,4035,587,350,2,8,SUCCESS,19355,0.9634488888888889
844,2026-01-29 03:45:32.173119,api-gateway,1093,13227,206,433,8,16,FAILURE,2599,0.3973582222222223
845,2026-01-16 03:45:32.173120,microservice-a,1979,14582,789,416,16,32,SUCCESS,908,0.27764622222222224
846,2025-12-27 03:45:32.173122,microservice-a,1063,7842,464,65,8,8,SUCCESS,5004,0.649408
847,2026-02-20 03:45:32.173124,microservice-a,276,5542,589,399,4,4,FAILURE,19320,1.2536533333333333
848,2026-02-10 03:45:32.173126,web-app,1878,2590,382,351,8,4,FAILURE,9681,1.1445093333333332
849,2026-03-17 03:45:32.173127,mobile-app,4967,7080,142,443,4,8,SUCCESS,9777,0.7473973333333334
850,2026-03-10 03:45:32.173129,api-gateway,2073,13424,207,111,8,8,SUCCESS,5049,0.655248
851,2025-11-25 03:45:32.173130,mobile-app,2502,9234,761,430,2,8,SUCCESS,19402,0.9657884444444443
852,2025-12-09 03:45:32.173132,mobile-app,2135,7761,699,201,8,16,SUCCESS,2631,0.40225066666666665
853,2025-09-19 03:45:32.173134,mobile-app,4333,1824,439,319,2,4,SUCCESS,38481,1.4708293333333333
854,2026-01-30 03:45:32.173136,microservice-a,1130,10626,645,209,2,16,FAILURE,9793,0.7138008888888887
855,2025-11-11 03:45:32.173137,api-gateway,2370,8282,271,242,16,16,SUCCESS,1416,0.36753066666666667
856,2026-01-21 03:45:32.173140,api-gateway,3240,2867,638,442,2,32,SUCCESS,4917,0.5856693333333333
857,2026-03-04 03:45:32.173142,mobile-app,2680,1237,568,236,4,4,FAILURE,19301,1.2524204444444444
858,2026-02-18 03:45:32.173144,microservice-a,2613,10819,354,380,16,4,SUCCESS,5074,1.1410862222222222
859,2025-12-30 03:45:32.173146,microservice-a,3342,4217,111,148,16,8,SUCCESS,2566,0.6067164444444444
860,2025-11-08 03:45:32.173148,api-gateway,4671,3520,549,353,8,8,SUCCESS,4990,0.6475911111111111
861,2025-11-29 03:45:32.173149,microservice-a,3636,5945,82,314,2,32,SUCCESS,4957,0.5904337777777777
862,2025-10-15 03:45:32.173151,microservice-a,4481,4878,681,158,2,16,SUCCESS,9849,0.7178826666666666
863,2026-03-04 03:45:32.173153,microservice-a,2997,4006,531,124,4,8,SUCCESS,9787,0.7481617777777778
864,2026-01-21 03:45:32.173155,web-app,4009,3737,158,459,8,8,SUCCESS,4887,0.634224
865,2025-11-23 03:45:32.173156,mobile-app,2863,3053,717,72,8,4,SUCCESS,9783,1.1565679999999998
866,2026-03-11 03:45:32.173158,api-gateway,2633,6029,204,113,16,4,SUCCESS,4974,1.1185973333333332
867,2026-03-15 03:45:32.173160,api-gateway,211,10659,224,348,16,8,SUCCESS,2622,0.6199573333333334
868,2025-11-27 03:45:32.173161,web-app,643,12513,791,368,16,4,SUCCESS,5091,1.1449093333333333
869,2025-10-18 03:45:32.173163,mobile-app,3309,376,233,165,4,32,FAILURE,2447,0.35671822222222216
870,2025-12-01 03:45:32.173165,api-gateway,4205,2099,275,282,4,8,SUCCESS,9675,0.7396
871,2026-02-28 03:45:32.173167,microservice-a,3012,1327,154,15,16,4,SUCCESS,4928,1.1082524444444444
872,2026-02-08 03:45:32.173169,api-gateway,3938,6437,592,156,8,32,SUCCESS,1371,0.27298133333333335
873,2025-11-23 03:45:32.173170,microservice-a,3440,12044,107,193,4,4,FAILURE,19462,1.2628675555555557
874,2026-03-03 03:45:32.173172,web-app,4551,3835,226,495,8,4,SUCCESS,9765,1.15444
875,2025-11-19 03:45:32.173174,microservice-a,713,795,148,37,8,4,SUCCESS,9680,1.1443911111111111
876,2026-02-18 03:45:32.173175,api-gateway,1182,9601,22,459,2,8,SUCCESS,19402,0.9657884444444443
877,2026-02-07 03:45:32.173177,api-gateway,591,4252,773,47,16,16,SUCCESS,1364,0.3540337777777778
878,2026-03-01 03:45:32.173179,api-gateway,3024,8001,140,128,2,4,FAILURE,38632,1.476600888888889
879,2025-12-22 03:45:32.173181,web-app,917,7570,404,302,16,32,SUCCESS,711,0.21740800000000002
880,2025-11-12 03:45:32.173182,web-app,2116,11526,633,380,16,8,SUCCESS,2668,0.6308337777777778
881,2026-02-02 03:45:32.173184,mobile-app,481,12406,57,253,8,8,SUCCESS,5049,0.655248
882,2026-02-21 03:45:32.173186,api-gateway,4885,7637,360,77,16,32,SUCCESS,780,0.23850666666666667
883,2025-10-24 03:45:32.173187,microservice-a,4328,10603,664,223,8,4,SUCCESS,9921,1.1728826666666665
884,2026-03-05 03:45:32.173189,web-app,1256,2941,733,227,8,16,SUCCESS,2511,0.383904
885,2026-02-21 03:45:32.173191,api-gateway,2578,4308,40,186,16,4,SUCCESS,4944,1.1118506666666665
886,2026-01-09 03:45:32.173193,api-gateway,1219,11851,261,308,8,32,SUCCESS,1361,0.2709902222222222
887,2025-10-31 03:45:32.173194,web-app,880,11690,474,173,8,8,SUCCESS,4978,0.6460337777777778
888,2026-01-10 03:45:32.173196,mobile-app,1701,8833,640,67,8,16,SUCCESS,2598,0.39720533333333335
889,2025-11-29 03:45:32.173198,web-app,1186,10986,322,278,4,8,FAILURE,9814,0.7502257777777778
890,2025-10-23 03:45:32.173199,web-app,2860,12966,615,317,8,32,FAILURE,1531,0.3048391111111111
891,2025-11-27 03:45:32.173201,microservice-a,525,1188,614,67,4,4,SUCCESS,19232,1.2479431111111112
892,2025-11-27 03:45:32.173203,microservice-a,2860,3463,88,297,4,16,SUCCESS,4958,0.4935964444444444
893,2026-02-12 03:45:32.173205,mobile-app,1376,124,148,474,8,8,SUCCESS,4794,0.6221546666666667
894,2025-11-27 03:45:32.173206,api-gateway,1069,9864,215,114,8,8,FAILURE,4977,0.645904
895,2026-03-10 03:45:32.173208,web-app,1886,6244,159,237,4,8,SUCCESS,9687,0.7405173333333334
896,2025-10-01 03:45:32.173210,mobile-app,4306,11250,463,256,4,4,SUCCESS,19465,1.263062222222222
897,2025-11-25 03:45:32.173211,microservice-a,2498,5768,302,197,8,16,FAILURE,2605,0.39827555555555555
898,2025-12-25 03:45:32.173213,web-app,4343,4336,331,92,8,4,SUCCESS,9789,1.1572773333333333
899,2026-02-04 03:45:32.173215,api-gateway,1333,10059,765,195,16,4,FAILURE,4995,1.1233199999999999
900,2025-09-30 03:45:32.173216,microservice-a,709,13035,554,261,4,4,SUCCESS,19424,1.2604017777777776
901,2025-12-07 03:45:32.173218,microservice-a,2060,8168,684,364,4,32,SUCCESS,2581,0.37625244444444444
902,2026-03-12 03:45:32.173220,microservice-a,448,2335,296,247,16,32,FAILURE,703,0.21496177777777778
903,2025-09-19 03:45:32.173222,mobile-app,1783,7395,80,369,4,32,SUCCESS,2514,0.3664853333333333
904,2026-02-20 03:45:32.173223,api-gateway,2175,8492,338,193,2,16,SUCCESS,9842,0.7173724444444444
905,2026-01-13 03:45:32.173225,web-app,2221,11490,71,293,4,4,SUCCESS,19437,1.2612453333333333
906,2026-01-18 03:45:32.173227,mobile-app,124,8548,172,394,16,4,FAILURE,4986,1.121296
907,2025-11-29 03:45:32.173228,mobile-app,4747,3847,768,435,2,32,SUCCESS,4955,0.5901955555555555
908,2025-11-17 03:45:32.173230,mobile-app,3521,12934,330,219,8,4,SUCCESS,9838,1.1630702222222222
909,2026-02-13 03:45:32.173232,microservice-a,886,10533,563,313,16,4,SUCCESS,4981,1.1201715555555556
910,2025-10-19 03:45:32.173233,api-gateway,549,3275,586,305,16,8,SUCCESS,2547,0.602224
911,2026-02-25 03:45:32.173235,mobile-app,187,11898,408,106,8,4,SUCCESS,9820,1.160942222222222
912,2026-01-07 03:45:32.173237,web-app,2147,11628,567,456,16,8,SUCCESS,2664,0.629888
913,2025-11-26 03:45:32.173239,api-gateway,3746,4997,641,469,4,4,SUCCESS,19347,1.2554053333333333
914,2026-03-14 03:45:32.173240,web-app,1935,5137,196,465,8,16,FAILURE,2568,0.39261866666666667
915,2025-12-14 03:45:32.173242,api-gateway,2807,7527,381,481,16,32,SUCCESS,801,0.244928
916,2026-01-02 03:45:32.173244,web-app,3970,8705,333,217,8,8,SUCCESS,5028,0.6525226666666667
917,2026-01-15 03:45:32.173245,microservice-a,1950,2114,116,379,8,32,SUCCESS,1283,0.25545955555555555
918,2025-12-14 03:45:32.173247,mobile-app,2660,1481,232,397,8,8,SUCCESS,4941,0.641232
919,2025-12-13 03:45:32.173249,web-app,4036,1198,156,431,2,8,FAILURE,19264,0.958919111111111
920,2025-10-17 03:45:32.173251,api-gateway,1499,3526,25,420,16,8,SUCCESS,2451,0.5795253333333332
921,2026-01-22 03:45:32.173253,mobile-app,596,3755,128,146,2,16,SUCCESS,9698,0.7068764444444444
922,2025-11-01 03:45:32.173254,mobile-app,4726,8038,566,376,16,4,SUCCESS,5093,1.145359111111111
923,2025-11-07 03:45:32.173256,api-gateway,2053,9201,58,409,4,8,SUCCESS,9798,0.7490026666666667
924,2026-02-15 03:45:32.173258,web-app,2146,287,681,193,4,16,SUCCESS,4853,0.48314311111111113
925,2026-02-06 03:45:32.173259,microservice-a,753,12336,444,85,4,8,SUCCESS,9873,0.7547360000000001
926,2026-02-10 03:45:32.173261,microservice-a,2453,12048,649,296,16,4,SUCCESS,5011,1.1269182222222223
927,2025-10-17 03:45:32.173263,web-app,1675,10307,280,481,8,8,SUCCESS,5024,0.6520035555555556
928,2026-03-12 03:45:32.173265,mobile-app,3381,5509,445,384,8,16,SUCCESS,2541,0.38849066666666665
929,2026-01-11 03:45:32.173266,mobile-app,4783,2192,106,151,2,4,FAILURE,38494,1.4713262222222223
930,2026-01-02 03:45:32.173268,mobile-app,3028,11936,484,246,2,16,FAILURE,9805,0.7146755555555554
931,2026-03-14 03:45:32.173270,mobile-app,4786,2230,95,34,4,4,SUCCESS,19373,1.2570924444444445
932,2025-12-29 03:45:32.173271,web-app,2889,5342,490,299,2,4,FAILURE,38606,1.475607111111111
933,2025-11-04 03:45:32.173273,mobile-app,3434,8649,433,76,16,32,SUCCESS,841,0.2571591111111111
934,2025-11-20 03:45:32.173275,api-gateway,2709,5747,745,259,16,32,SUCCESS,791,0.24187022222222224
935,2025-11-25 03:45:32.173276,mobile-app,1911,5285,476,417,2,32,SUCCESS,4928,0.5869795555555555
936,2025-12-14 03:45:32.173278,microservice-a,2906,5876,304,127,2,4,FAILURE,38502,1.471632
937,2025-09-20 03:45:32.173280,mobile-app,735,10714,258,499,2,8,SUCCESS,19403,0.9658382222222222
938,2026-01-15 03:45:32.173282,web-app,4333,12549,696,82,2,16,FAILURE,9902,0.7217457777777777
939,2025-12-29 03:45:32.173283,microservice-a,1669,8013,618,291,4,16,SUCCESS,4929,0.49070933333333333
940,2025-11-02 03:45:32.173286,web-app,4693,7647,672,413,4,16,SUCCESS,5088,0.5065386666666667
941,2026-02-20 03:45:32.173288,web-app,1481,7923,691,457,2,32,FAILURE,4962,0.5910293333333333
942,2025-09-20 03:45:32.173290,microservice-a,925,7455,577,369,16,4,SUCCESS,5006,1.1257937777777778
943,2025-09-26 03:45:32.173291,web-app,4763,6565,391,19,4,32,FAILURE,2645,0.3855822222222222
944,2026-02-02 03:45:32.173293,web-app,2511,12837,514,220,16,8,SUCCESS,2701,0.6386364444444445
945,2025-11-05 03:45:32.173295,mobile-app,1415,1597,643,332,8,4,FAILURE,9625,1.137888888888889
946,2026-01-07 03:45:32.173297,api-gateway,1293,13424,64,161,16,16,SUCCESS,1442,0.3742791111111111
947,2025-10-15 03:45:32.173298,web-app,212,14619,420,14,2,32,SUCCESS,5094,0.606752
948,2025-11-20 03:45:32.173300,web-app,2024,10450,266,204,8,32,SUCCESS,1351,0.2689991111111111
949,2026-01-09 03:45:32.173301,web-app,3341,14338,635,451,4,8,SUCCESS,9945,0.76024
950,2026-02-27 03:45:32.173349,mobile-app,319,2655,616,292,4,8,SUCCESS,9713,0.7425048888888889
951,2026-02-26 03:45:32.173353,api-gateway,681,5509,469,473,8,32,SUCCESS,1332,0.265216
952,2025-11-25 03:45:32.173356,microservice-a,955,10634,504,122,16,8,SUCCESS,2640,0.6242133333333333
953,2025-10-29 03:45:32.173358,mobile-app,3521,3051,665,280,4,16,SUCCESS,4996,0.4973795555555556
954,2026-01-30 03:45:32.173359,mobile-app,3303,1338,639,172,2,8,FAILURE,19312,0.9613084444444444
955,2026-03-17 03:45:32.173361,api-gateway,2064,9265,37,469,8,8,SUCCESS,4993,0.6479804444444445
956,2025-12-18 03:45:32.173363,api-gateway,1691,4827,625,114,2,32,SUCCESS,4977,0.592816
957,2025-10-27 03:45:32.173365,mobile-app,254,4065,681,190,8,32,SUCCESS,1357,0.2701937777777778
958,2026-01-13 03:45:32.173366,microservice-a,631,5786,777,53,4,4,SUCCESS,19337,1.2547564444444446
959,2026-02-08 03:45:32.173368,mobile-app,890,9342,308,291,16,4,SUCCESS,5009,1.1264684444444444
960,2026-02-09 03:45:32.173370,api-gateway,1769,3801,433,184,8,32,SUCCESS,1364,0.2715875555555555
961,2025-11-12 03:45:32.173372,microservice-a,2693,2880,740,171,8,8,FAILURE,4879,0.6331857777777778
962,2025-10-30 03:45:32.173373,api-gateway,2347,7498,657,480,2,8,FAILURE,19439,0.9676302222222223
963,2025-12-08 03:45:32.173375,microservice-a,924,1688,254,360,4,4,SUCCESS,19299,1.2522906666666667
964,2025-12-31 03:45:32.173377,web-app,739,12170,435,443,2,4,FAILURE,38667,1.4779386666666665
965,2026-03-15 03:45:32.173378,api-gateway,4050,2468,518,349,4,4,SUCCESS,19301,1.2524204444444444
966,2025-10-08 03:45:32.173380,api-gateway,3191,5889,653,149,2,16,SUCCESS,9819,0.7156959999999999
967,2025-11-04 03:45:32.173382,mobile-app,1472,536,669,480,8,16,SUCCESS,2436,0.37243733333333334
968,2025-09-21 03:45:32.173384,api-gateway,721,2928,134,141,2,4,SUCCESS,38405,1.4679244444444446
969,2026-03-08 03:45:32.173385,api-gateway,1221,1656,693,96,16,8,SUCCESS,2529,0.5979679999999999
970,2026-03-13 03:45:32.173387,web-app,3776,7670,732,185,4,4,SUCCESS,19482,1.2641653333333334
971,2025-10-18 03:45:32.173389,api-gateway,993,13464,253,192,4,16,SUCCESS,5006,0.4983751111111111
972,2025-10-31 03:45:32.173391,web-app,1499,12150,559,377,8,8,FAILURE,5019,0.6513546666666667
973,2025-09-27 03:45:32.173392,web-app,3787,7580,30,138,4,16,SUCCESS,4961,0.4938951111111111
974,2025-11-08 03:45:32.173394,web-app,2589,9596,225,255,16,8,FAILURE,2614,0.6180657777777778
975,2026-03-05 03:45:32.173396,web-app,4009,14466,698,98,2,16,FAILURE,9888,0.7207253333333332
976,2025-10-01 03:45:32.173397,microservice-a,4310,10676,266,75,8,8,SUCCESS,5006,0.6496675555555556
977,2025-11-08 03:45:32.173399,mobile-app,2411,282,578,167,16,8,SUCCESS,2477,0.5856728888888888
978,2025-12-24 03:45:32.173401,microservice-a,3702,7290,777,396,4,8,SUCCESS,9803,0.7493848888888889
979,2026-01-12 03:45:32.173402,api-gateway,3720,6787,146,387,4,8,FAILURE,9820,0.7506844444444445
980,2026-01-14 03:45:32.173404,microservice-a,1803,5665,166,158,16,32,FAILURE,677,0.20701155555555556
981,2025-12-07 03:45:32.173406,microservice-a,2402,7341,137,482,2,16,SUCCESS,9824,0.7160604444444443
982,2026-01-04 03:45:32.173407,api-gateway,1988,7751,401,349,2,16,SUCCESS,9802,0.7144568888888888
983,2026-03-01 03:45:32.173409,api-gateway,420,5675,431,442,8,32,FAILURE,1289,0.25665422222222223
984,2026-03-09 03:45:32.173411,api-gateway,4998,1689,683,125,4,8,SUCCESS,9812,0.7500728888888889
985,2025-10-26 03:45:32.173412,microservice-a,4529,9879,603,223,16,8,FAILURE,2678,0.6331982222222222
986,2025-10-17 03:45:32.173414,microservice-a,1981,8951,382,478,2,16,FAILURE,9810,0.7150399999999999
987,2026-02-08 03:45:32.173416,api-gateway,474,259,528,455,8,32,SUCCESS,1231,0.24510577777777778
988,2025-10-06 03:45:32.173418,mobile-app,4774,12245,156,490,4,8,SUCCESS,9879,0.7551946666666667
989,2025-12-14 03:45:32.173419,mobile-app,944,6655,194,381,4,8,SUCCESS,9751,0.7454097777777778
990,2025-12-13 03:45:32.173421,web-app,647,9303,308,303,8,8,SUCCESS,5020,0.6514844444444444
991,2026-01-28 03:45:32.173423,api-gateway,3112,8344,500,262,8,4,SUCCESS,9776,1.1557404444444443
992,2026-01-08 03:45:32.173425,web-app,2386,14843,38,152,2,32,SUCCESS,5078,0.6048462222222222
993,2026-01-15 03:45:32.173426,mobile-app,4738,13433,214,259,16,8,FAILURE,2707,0.640055111111111
994,2025-09-21 03:45:32.173428,web-app,1737,13441,349,375,4,4,FAILURE,19447,1.2618942222222223
995,2025-12-30 03:45:32.173430,api-gateway,622,6946,194,445,16,32,SUCCESS,711,0.21740800000000002
996,2025-11-21 03:45:32.173432,api-gateway,2140,2407,468,472,4,8,FAILURE,9665,0.7388355555555556
997,2025-11-18 03:45:32.173433,api-gateway,3719,1328,373,311,4,16,SUCCESS,4949,0.49270044444444444
998,2025-11-01 03:45:32.173435,microservice-a,4322,7326,518,34,16,4,SUCCESS,5007,1.1260186666666667
999,2025-10-07 03:45:32.173437,web-app,4674,5690,160,286,8,4,SUCCESS,9747,1.152312
1000,2026-01-01 03:45:32.173438,mobile-app,1683,7019,777,481,2,8,SUCCESS,19327,0.9620551111111111
